item_id	source_id	order_key	page_id	item_kind	source_label	title	locator	public_group	public_slug	review_ref
IT-TASAKI2020-1807	TASAKI2020	000348.0010	PG-TASAKI2020-0348	unlabeled	NONE	NONE	PDF p. 348; print p. 336; §9.3.3; paragraph 9, atom 3	Chapter 09	chapter-09	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1808	TASAKI2020	000348.0011	PG-TASAKI2020-0348	unlabeled	NONE	NONE	PDF p. 348; print p. 336; §9.3.3; paragraph 9, atom 4	Chapter 09	chapter-09	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1809	TASAKI2020	000349.0001	PG-TASAKI2020-0349	unlabeled	NONE	NONE	PDF p. 349; print p. 337; §9.3.3; paragraph 2, atom 1	Chapter 09	chapter-09	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1810	TASAKI2020	000349.0002	PG-TASAKI2020-0349	unlabeled	NONE	NONE	PDF p. 349; print p. 337; §9.3.3; paragraph 2, atom 2	Chapter 09	chapter-09	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1811	TASAKI2020	000349.0003	PG-TASAKI2020-0349	equation	equation (9.4.1)	NONE	PDF p. 349; print p. 337; §9.4; equation (9.4.1)	Chapter 09	chapter-09	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1812	TASAKI2020	000349.0004	PG-TASAKI2020-0349	equation	equation (9.4.2)	NONE	PDF p. 349; print p. 337; §9.4; equation (9.4.2)	Chapter 09	chapter-09	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1813	TASAKI2020	000349.0005	PG-TASAKI2020-0349	unlabeled	NONE	NONE	PDF p. 349; print p. 337; §9.4; paragraph 7	Chapter 09	chapter-09	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1814	TASAKI2020	000350.0001	PG-TASAKI2020-0350	equation	equation (9.4.3)	NONE	PDF p. 350; print p. 338; §9.4; equation (9.4.3)	Chapter 09	chapter-09	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1815	TASAKI2020	000350.0002	PG-TASAKI2020-0350	equation	equation (9.4.4)	NONE	PDF p. 350; print p. 338; §9.4; equation (9.4.4)	Chapter 09	chapter-09	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1816	TASAKI2020	000350.0003	PG-TASAKI2020-0350	equation	equation (9.4.5)	NONE	PDF p. 350; print p. 338; §9.4; equation (9.4.5)	Chapter 09	chapter-09	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1817	TASAKI2020	000350.0004	PG-TASAKI2020-0350	unlabeled	NONE	NONE	PDF p. 350; print p. 338; §9.4; paragraph 6	Chapter 09	chapter-09	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1818	TASAKI2020	000350.0005	PG-TASAKI2020-0350	equation	equation (9.4.6)	NONE	PDF p. 350; print p. 338; §9.4; equation (9.4.6)	Chapter 09	chapter-09	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1819	TASAKI2020	000350.0006	PG-TASAKI2020-0350	unlabeled	NONE	NONE	PDF p. 350; print p. 338; §9.4; paragraph 8	Chapter 09	chapter-09	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1820	TASAKI2020	000350.0007	PG-TASAKI2020-0350	equation	equation (9.4.7)	NONE	PDF p. 350; print p. 338; §9.4; equation (9.4.7)	Chapter 09	chapter-09	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1821	TASAKI2020	000350.0008	PG-TASAKI2020-0350	equation	equation (9.4.8)	NONE	PDF p. 350; print p. 338; §9.4; equation (9.4.8)	Chapter 09	chapter-09	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1822	TASAKI2020	000350.0009	PG-TASAKI2020-0350	unlabeled	NONE	NONE	PDF p. 350; print p. 338; §9.4; paragraph 11	Chapter 09	chapter-09	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1823	TASAKI2020	000352.0001	PG-TASAKI2020-0352	equation	equation (10.1.1)	NONE	PDF p. 352; print p. 341; §10.1; equation (10.1.1)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1824	TASAKI2020	000353.0001	PG-TASAKI2020-0353	unlabeled	NONE	NONE	PDF p. 353; print p. 342; §10.1; paragraph 2, atom 1	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1825	TASAKI2020	000353.0002	PG-TASAKI2020-0353	unlabeled	NONE	NONE	PDF p. 353; print p. 342; §10.1; paragraph 2, atom 2	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1826	TASAKI2020	000353.0003	PG-TASAKI2020-0353	unlabeled	NONE	NONE	PDF p. 353; print p. 342; §10.1; paragraph 2, atom 3	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1827	TASAKI2020	000353.0004	PG-TASAKI2020-0353	equation	equation (10.1.2)	NONE	PDF p. 353; print p. 342; §10.1; equation (10.1.2)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1828	TASAKI2020	000353.0005	PG-TASAKI2020-0353	equation	equation (10.1.3)	NONE	PDF p. 353; print p. 342; §10.1; equation (10.1.3)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1829	TASAKI2020	000353.0006	PG-TASAKI2020-0353	equation	equation (10.1.4)	NONE	PDF p. 353; print p. 342; §10.1; equation (10.1.4)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1830	TASAKI2020	000353.0007	PG-TASAKI2020-0353	unlabeled	NONE	NONE	PDF p. 353; print p. 342; §10.1; paragraph 6, atom 1	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1831	TASAKI2020	000353.0008	PG-TASAKI2020-0353	unlabeled	NONE	NONE	PDF p. 353; print p. 342; §10.1; paragraph 6, atom 2	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1832	TASAKI2020	000353.0009	PG-TASAKI2020-0353	problem	Problem 10.1.a	NONE	PDF p. 353; print p. 342; §10.1; Problem 10.1.a	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1833	TASAKI2020	000353.0010	PG-TASAKI2020-0353	unlabeled	NONE	NONE	PDF p. 353; print p. 342; §10.1; paragraph 6, atom 3	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1834	TASAKI2020	000353.0011	PG-TASAKI2020-0353	unlabeled	NONE	NONE	PDF p. 353; print p. 342; §10.1; paragraph 7	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1835	TASAKI2020	000354.0001	PG-TASAKI2020-0354	unlabeled	NONE	NONE	PDF p. 354; print p. 343; §10.1; paragraph 3, atom 1	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1836	TASAKI2020	000354.0002	PG-TASAKI2020-0354	unlabeled	NONE	NONE	PDF p. 354; print p. 343; §10.1; paragraph 3, atom 2	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1837	TASAKI2020	000354.0003	PG-TASAKI2020-0354	equation	equation (10.1.5)	NONE	PDF p. 354; print p. 343; §10.1; equation (10.1.5)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1838	TASAKI2020	000354.0004	PG-TASAKI2020-0354	unlabeled	NONE	NONE	PDF p. 354; print p. 343; §10.1; paragraph 4, atom 1	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1839	TASAKI2020	000354.0005	PG-TASAKI2020-0354	unlabeled	NONE	NONE	PDF p. 354; print p. 343; §10.1; paragraph 4, atom 2; v7 split atom 1/2	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1840	TASAKI2020	000354.0006	PG-TASAKI2020-0354	unlabeled	NONE	NONE	PDF p. 354; print p. 343; §10.1; paragraph 4, atom 2; v7 split atom 2/2	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1841	TASAKI2020	000355.0001	PG-TASAKI2020-0355	unlabeled	NONE	NONE	PDF p. 355; print p. 344; §10.1; paragraph 2	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1842	TASAKI2020	000355.0002	PG-TASAKI2020-0355	equation	equation (10.1.6)	NONE	PDF p. 355; print p. 344; §10.1; equation (10.1.6)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1843	TASAKI2020	000355.0003	PG-TASAKI2020-0355	unlabeled	NONE	NONE	PDF p. 355; print p. 344; §10.1; paragraph 4; audit split atom 1/2	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1844	TASAKI2020	000355.0004	PG-TASAKI2020-0355	unlabeled	NONE	NONE	PDF p. 355; print p. 344; §10.1; paragraph 4; audit split atom 2/2	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1845	TASAKI2020	000355.0005	PG-TASAKI2020-0355	equation	equation (10.1.7)	NONE	PDF p. 355; print p. 344; §10.1; equation (10.1.7)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1846	TASAKI2020	000355.0006	PG-TASAKI2020-0355	equation	equation (10.1.8)	NONE	PDF p. 355; print p. 344; §10.1; equation (10.1.8)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1847	TASAKI2020	000355.0007	PG-TASAKI2020-0355	equation	equation (10.1.9)	NONE	PDF p. 355; print p. 344; §10.1; equation (10.1.9)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1848	TASAKI2020	000356.0001	PG-TASAKI2020-0356	equation	equation (10.1.10)	NONE	PDF p. 356; print p. 345; §10.1; equation (10.1.10)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1849	TASAKI2020	000356.0002	PG-TASAKI2020-0356	equation	equation (10.1.11)	NONE	PDF p. 356; print p. 345; §10.1; equation (10.1.11)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1850	TASAKI2020	000356.0003	PG-TASAKI2020-0356	equation	equation (10.1.12)	NONE	PDF p. 356; print p. 345; §10.1; equation (10.1.12)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1851	TASAKI2020	000356.0004	PG-TASAKI2020-0356	unlabeled	NONE	NONE	PDF p. 356; print p. 345; §10.1; paragraph 5, atom 1	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1852	TASAKI2020	000356.0005	PG-TASAKI2020-0356	unlabeled	NONE	NONE	PDF p. 356; print p. 345; §10.1; paragraph 5, atom 2	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1853	TASAKI2020	000356.0006	PG-TASAKI2020-0356	equation	equation (10.1.13)	NONE	PDF p. 356; print p. 345; §10.1; equation (10.1.13)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1854	TASAKI2020	000356.0007	PG-TASAKI2020-0356	unlabeled	NONE	NONE	PDF p. 356; print p. 345; §10.1; paragraph 7; audit split atom 1/3	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1855	TASAKI2020	000356.0008	PG-TASAKI2020-0356	unlabeled	NONE	NONE	PDF p. 356; print p. 345; §10.1; paragraph 7; audit split atom 2/3	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1856	TASAKI2020	000356.0009	PG-TASAKI2020-0356	unlabeled	NONE	NONE	PDF p. 356; print p. 345; §10.1; paragraph 7; audit split atom 3/3	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1857	TASAKI2020	000356.0010	PG-TASAKI2020-0356	equation	equation (10.1.14)	NONE	PDF p. 356; print p. 345; §10.1; equation (10.1.14)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1858	TASAKI2020	000357.0001	PG-TASAKI2020-0357	equation	equation (10.1.15)	NONE	PDF p. 357; print p. 346; §10.1; equation (10.1.15)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1859	TASAKI2020	000357.0002	PG-TASAKI2020-0357	equation	equation (10.1.16)	NONE	PDF p. 357; print p. 346; §10.1; equation (10.1.16)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1860	TASAKI2020	000357.0003	PG-TASAKI2020-0357	equation	equation (10.1.17)	NONE	PDF p. 357; print p. 346; §10.1; equation (10.1.17)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1861	TASAKI2020	000357.0004	PG-TASAKI2020-0357	equation	equation (10.1.18)	NONE	PDF p. 357; print p. 346; §10.1; equation (10.1.18)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1862	TASAKI2020	000357.0005	PG-TASAKI2020-0357	equation	equation (10.1.19)	NONE	PDF p. 357; print p. 346; §10.1; equation (10.1.19)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1863	TASAKI2020	000357.0006	PG-TASAKI2020-0357	equation	equation (10.1.20)	NONE	PDF p. 357; print p. 346; §10.1; equation (10.1.20)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1864	TASAKI2020	000357.0007	PG-TASAKI2020-0357	lemma	Lemma 10.1	NONE	PDF p. 357; print p. 346; §10.1; Lemma 10.1	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1865	TASAKI2020	000357.0008	PG-TASAKI2020-0357	unlabeled	NONE	NONE	PDF p. 357; print p. 346; §10.1; paragraph 11, atom 2	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1866	TASAKI2020	000357.0009	PG-TASAKI2020-0357	unlabeled	NONE	NONE	PDF p. 357; print p. 346; §10.1; paragraph 11, atom 3	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1867	TASAKI2020	000357.0010	PG-TASAKI2020-0357	unlabeled	NONE	NONE	PDF p. 357; print p. 346; §10.1; paragraph 11, atom 4	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1868	TASAKI2020	000357.0011	PG-TASAKI2020-0357	unlabeled	NONE	NONE	PDF p. 357; print p. 346; §10.1; paragraph 11, atom 5	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1869	TASAKI2020	000358.0001	PG-TASAKI2020-0358	equation	equation (10.1.21)	NONE	PDF p. 358; print p. 347; §10.1; equation (10.1.21)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1870	TASAKI2020	000358.0002	PG-TASAKI2020-0358	equation	equation (10.1.22)	NONE	PDF p. 358; print p. 347; §10.1; equation (10.1.22)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1871	TASAKI2020	000358.0003	PG-TASAKI2020-0358	unlabeled	NONE	NONE	PDF p. 358; print p. 347; §10.1; paragraph 5, atom 1	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1872	TASAKI2020	000358.0004	PG-TASAKI2020-0358	unlabeled	NONE	NONE	PDF p. 358; print p. 347; §10.1; paragraph 5, atom 2	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1873	TASAKI2020	000359.0001	PG-TASAKI2020-0359	equation	equation (10.2.1)	NONE	PDF p. 359; print p. 348; §10.2.1; equation (10.2.1)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1874	TASAKI2020	000359.0002	PG-TASAKI2020-0359	equation	equation (10.2.2)	NONE	PDF p. 359; print p. 348; §10.2.1; equation (10.2.2)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1875	TASAKI2020	000359.0003	PG-TASAKI2020-0359	theorem	Theorem 10.2	NONE	PDF p. 359; print p. 348; §10.2.1; Theorem 10.2	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1876	TASAKI2020	000359.0005	PG-TASAKI2020-0359	unlabeled	NONE	NONE	PDF p. 359; print p. 348; §10.2.1; paragraph 6	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1877	TASAKI2020	000359.0006	PG-TASAKI2020-0359	equation	equation (10.2.3)	NONE	PDF p. 359; print p. 348; §10.2.1; equation (10.2.3)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1878	TASAKI2020	000359.0007	PG-TASAKI2020-0359	unlabeled	NONE	NONE	PDF p. 359; print p. 348; §10.2.1; paragraph 8	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1879	TASAKI2020	000360.0001	PG-TASAKI2020-0360	theorem	Theorem 10.3	NONE	PDF p. 360; print p. 349; §10.2.1; Theorem 10.3	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1880	TASAKI2020	000360.0002	PG-TASAKI2020-0360	equation	equation (10.2.4)	NONE	PDF p. 360; print p. 349; §10.2.1; equation (10.2.4)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1881	TASAKI2020	000361.0001	PG-TASAKI2020-0361	unlabeled	NONE	NONE	PDF p. 361; print p. 350; §10.2.2; paragraph 2, atom 1	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1882	TASAKI2020	000361.0002	PG-TASAKI2020-0361	unlabeled	NONE	NONE	PDF p. 361; print p. 350; §10.2.2; paragraph 2, atom 2	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1883	TASAKI2020	000361.0003	PG-TASAKI2020-0361	unlabeled	NONE	NONE	PDF p. 361; print p. 350; §10.2.2; paragraph 2, atom 3	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1884	TASAKI2020	000361.0004	PG-TASAKI2020-0361	equation	equation (10.2.5)	NONE	PDF p. 361; print p. 350; §10.2.2; equation (10.2.5)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1885	TASAKI2020	000361.0005	PG-TASAKI2020-0361	equation	equation (10.2.6)	NONE	PDF p. 361; print p. 350; §10.2.2; equation (10.2.6)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1886	TASAKI2020	000361.0006	PG-TASAKI2020-0361	theorem	Theorem 10.4	NONE	PDF p. 361; print p. 350; §10.2.2; Theorem 10.4	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1887	TASAKI2020	000361.0007	PG-TASAKI2020-0361	unlabeled	NONE	NONE	PDF p. 361; print p. 350; §10.2.2; paragraph 4	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1888	TASAKI2020	000362.0001	PG-TASAKI2020-0362	unlabeled	NONE	NONE	PDF p. 362; print p. 351; §10.2.2; paragraph 2, atom 1	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1889	TASAKI2020	000362.0002	PG-TASAKI2020-0362	unlabeled	NONE	NONE	PDF p. 362; print p. 351; §10.2.2; paragraph 2, atom 2	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1890	TASAKI2020	000362.0003	PG-TASAKI2020-0362	theorem	Theorem 10.5	NONE	PDF p. 362; print p. 351; §10.2.2; Theorem 10.5	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1891	TASAKI2020	000362.0004	PG-TASAKI2020-0362	equation	equation (10.2.7)	NONE	PDF p. 362; print p. 351; §10.2.2; equation (10.2.7)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1892	TASAKI2020	000362.0005	PG-TASAKI2020-0362	unlabeled	NONE	NONE	PDF p. 362; print p. 351; §10.2.2; paragraph 3	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1893	TASAKI2020	000362.0006	PG-TASAKI2020-0362	equation	equation (10.2.8)	NONE	PDF p. 362; print p. 351; §10.2.2; equation (10.2.8)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1894	TASAKI2020	000362.0007	PG-TASAKI2020-0362	unlabeled	NONE	NONE	PDF p. 362; print p. 351; §10.2.2; paragraph 5; atom 1	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1895	TASAKI2020	000362.0008	PG-TASAKI2020-0362	unlabeled	NONE	NONE	PDF p. 362; print p. 351; §10.2.2; paragraph 5; atom 2	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1896	TASAKI2020	000362.0009	PG-TASAKI2020-0362	unlabeled	NONE	NONE	PDF p. 362; print p. 351; §10.2.2; paragraph 5; atom 3	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1897	TASAKI2020	000362.0010	PG-TASAKI2020-0362	unlabeled	NONE	NONE	PDF p. 362; print p. 351; §10.2.2; paragraph 5; audit split atom 2/5	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1898	TASAKI2020	000362.0011	PG-TASAKI2020-0362	unlabeled	NONE	NONE	PDF p. 362; print p. 351; §10.2.2; paragraph 5; audit split atom 4/5	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1899	TASAKI2020	000362.0012	PG-TASAKI2020-0362	unlabeled	NONE	NONE	PDF p. 362; print p. 351; §10.2.2; paragraph 5; audit split atom 5/5	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1900	TASAKI2020	000362.0013	PG-TASAKI2020-0362	equation	equation (10.2.9)	NONE	PDF p. 362; print p. 351; §10.2.2; equation (10.2.9)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1901	TASAKI2020	000363.0001	PG-TASAKI2020-0363	unlabeled	NONE	NONE	PDF p. 363; print p. 352; §10.2.2; paragraph 2, atom 1	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1902	TASAKI2020	000363.0002	PG-TASAKI2020-0363	unlabeled	NONE	NONE	PDF p. 363; print p. 352; §10.2.2; paragraph 2, atom 2	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1903	TASAKI2020	000363.0003	PG-TASAKI2020-0363	unlabeled	NONE	NONE	PDF p. 363; print p. 352; §10.2.2; paragraph 2, atom 3	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1904	TASAKI2020	000363.0004	PG-TASAKI2020-0363	equation	equation (10.2.10)	NONE	PDF p. 363; print p. 352; §10.2.2; equation (10.2.10)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1905	TASAKI2020	000363.0005	PG-TASAKI2020-0363	equation	equation (10.2.11)	NONE	PDF p. 363; print p. 352; §10.2.2; equation (10.2.11)	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1906	TASAKI2020	000363.0006	PG-TASAKI2020-0363	unlabeled	NONE	NONE	PDF p. 363; print p. 352; §10.2.2; paragraph 5, atom 1	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1907	TASAKI2020	000363.0007	PG-TASAKI2020-0363	unlabeled	NONE	NONE	PDF p. 363; print p. 352; §10.2.2; paragraph 5, atom 2	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1908	TASAKI2020	000363.0008	PG-TASAKI2020-0363	unlabeled	NONE	NONE	PDF p. 363; print p. 352; §10.2.2; paragraph 5, atom 3	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1909	TASAKI2020	000363.0009	PG-TASAKI2020-0363	unlabeled	NONE	NONE	PDF p. 363; print p. 352; §10.2.2; paragraph 5, atom 4	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
IT-TASAKI2020-1910	TASAKI2020	000364.0001	PG-TASAKI2020-0364	unlabeled	NONE	NONE	PDF p. 364; print p. 353; §10.2.2; paragraph 2	Chapter 10	chapter-10	PUBLIC-DOCS-SOURCE-ITEM-REVIEW-V1
